,air_temp_min,air_temp_max,air_temp_current,snow_height,new_snow_height,wind_speed,wind_gust,hazard,avalanche_occured,obs_location_Mt Roberts Tram,obs_location_Mt Roberts Tram Combo Obs,obs_location_Other,obs_location_SS Creek DOT,obs_location_Snettisham Combo Obs,obs_location_Snettisham Dorm,obs_location_Speel Arm Balcony,obs_location_Thane Road Combo Obs,wind_direction_ESE,wind_direction_N,wind_direction_NNE,wind_direction_NNW,wind_direction_Other,wind_direction_SE,sky_cover_BKN,sky_cover_CLR,sky_cover_FEW,sky_cover_OVC,sky_cover_SCT,sky_cover_X,precip_type_GR,precip_type_NO,precip_type_RA,precip_type_RS,precip_type_SN,precip_type_ZR
694,-15.3,-11.1,-13.9,63.5,0.0,5.4,10.2,1.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
695,-15.3,-11.1,-13.9,63.5,0.0,5.4,10.2,1.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
696,-15.3,-11.1,-13.9,63.5,0.0,5.4,10.2,1.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
697,-13.9,-11.0,-13.9,84.0,0.0,1.8,6.8,1.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
698,-13.9,-11.0,-13.9,84.0,0.0,1.8,6.8,1.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
699,-13.9,-11.0,-13.9,84.0,0.0,1.8,6.8,1.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
700,-16.7,-14.2,-16.2,86.1,0.0,0.8,3.4,1.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
701,-17.1,-14.3,-16.5,82.0,0.0,7.2,12.1,1.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
702,-11.1,-8.0,-10.7,2.0,0.0,3.1,21.1,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
703,-14.4,-11.6,-12.2,63.2,0.0,9.5,11.3,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
704,-14.1,-11.8,-13.6,82.0,0.0,4.6,9.0,1.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
705,-16.2,-13.8,-14.4,85.1,0.0,1.0,3.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
706,-16.6,-14.0,-15.4,88.0,0.0,6.6,15.5,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
707,-10.7,-8.3,-8.9,2.0,0.0,1.7,18.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
708,-12.9,-8.1,-9.2,61.5,0.0,11.5,20.0,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
709,-13.6,-10.7,-11.9,75.0,0.0,5.0,12.4,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
710,-16.1,-13.9,-16.1,68.4,0.0,2.3,5.1,2.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
711,-16.3,-14.3,-16.3,85.0,0.0,5.8,14.7,1.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
712,-11.1,-8.3,-10.6,2.0,0.0,6.7,16.9,1.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
713,-11.1,-8.0,-11.1,59.3,0.0,4.5,21.1,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
714,-13.2,-11.0,-13.2,75.0,0.0,3.7,12.1,1.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
715,-16.3,-12.7,-12.7,68.4,0.0,3.3,3.7,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
716,-16.4,-12.6,-12.6,81.0,0.0,7.3,12.9,1.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
717,-11.0,-7.3,-7.3,2.0,0.0,5.3,17.8,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
718,-12.2,-8.8,-8.8,59.3,0.0,11.3,14.3,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
719,-13.6,-10.0,-10.0,75.0,0.0,4.6,9.7,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
720,-12.6,-6.3,-6.8,68.3,3.0,0.1,3.5,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
721,-12.6,-7.5,-9.1,77.0,7.0,1.1,12.8,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
722,-7.6,-3.1,-3.9,5.0,3.0,0.3,17.8,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
723,-8.8,-4.9,-6.0,64.5,6.0,6.0,15.3,1.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
724,-10.0,-6.6,-6.6,78.0,4.0,1.2,10.8,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
725,-6.6,0.2,-1.3,73.8,4.0,0.1,1.1,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
726,-9.4,-1.2,-2.1,90.0,12.0,1.9,5.1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
727,-4.1,0.1,-1.0,8.0,4.0,0.8,3.3,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
728,-6.4,-3.9,-4.0,74.4,11.0,4.4,8.9,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
729,-7.3,-5.1,-5.3,88.0,10.0,0.4,4.2,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
730,-2.7,1.2,1.2,71.8,5.0,0.2,1.1,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
731,-4.0,0.3,-1.5,110.0,20.0,2.2,5.2,1.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
732,-1.3,1.5,0.2,11.0,5.0,1.7,6.7,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
733,-4.0,-1.9,-2.3,81.8,10.0,1.3,6.3,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
734,-5.3,-2.8,-2.9,96.0,10.0,0.0,2.1,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
735,-1.9,1.2,-0.4,83.1,10.6,0.0,0.5,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
736,-3.1,0.3,-0.5,109.0,16.0,0.0,5.7,1.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
737,0.0,0.6,0.0,14.0,4.0,0.0,3.9,1.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
738,-2.0,-0.4,-0.9,94.4,15.0,0.0,8.3,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
739,-3.0,-1.2,-2.1,108.0,13.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
740,-0.4,1.6,0.1,83.1,6.0,0.0,1.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
741,-0.5,2.8,-0.1,113.0,17.0,1.4,5.0,1.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
742,0.2,1.1,0.8,10.0,1.0,0.0,2.5,2.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
743,-0.9,1.5,1.2,89.8,3.0,2.9,4.4,2.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
744,-2.1,1.0,0.0,103.0,3.0,0.2,3.1,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
745,-0.1,1.2,-0.1,85.0,5.0,0.0,0.8,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
746,-0.5,0.9,-0.3,120.0,8.0,0.0,9.3,1.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
747,1.7,2.4,1.7,2.0,2.0,0.0,0.8,2.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
748,0.6,1.9,0.7,79.6,3.0,0.0,4.9,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
749,-0.6,2.9,-0.2,94.0,3.0,0.0,7.4,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
750,-3.9,-0.1,-2.7,102.8,21.0,0.0,0.0,2.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
751,0.1,1.7,1.6,4.0,2.0,4.4,10.0,2.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
752,-0.5,2.0,-0.3,83.5,10.0,0.8,8.3,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
753,-2.3,0.0,-2.1,107.0,17.0,0.0,0.0,2.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
754,-3.3,0.9,0.3,109.7,14.0,0.0,0.3,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
755,-0.4,5.3,0.7,93.3,19.0,0.8,16.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
756,-1.0,1.1,-1.0,107.0,1.0,0.0,0.3,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
757,-2.3,1.6,-2.3,121.0,1.0,2.0,8.2,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
758,2.0,5.8,2.0,2.0,0.0,0.6,8.3,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
759,0.7,3.6,2.9,87.7,0.0,4.5,12.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
760,-0.4,1.7,-0.4,107.0,1.0,1.2,6.1,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
761,-1.8,-0.9,-1.0,115.8,4.0,0.0,0.8,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
762,-2.6,-1.3,-1.7,130.0,5.0,2.9,8.6,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
763,0.6,3.3,1.5,85.7,5.0,0.5,11.8,2.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
764,-0.4,1.2,0.9,117.0,12.0,0.5,6.1,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
765,-1.1,0.3,0.3,124.0,16.0,0.0,0.2,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
766,-1.9,0.8,0.4,164.0,34.0,6.3,10.9,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
767,2.7,5.1,5.1,1.0,0.0,0.0,16.1,2.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
768,0.6,2.9,1.0,92.4,10.0,0.0,7.9,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
769,-1.0,1.5,1.2,135.0,23.0,0.6,5.2,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
770,-2.7,0.7,-2.5,111.0,3.0,1.0,1.1,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
771,-3.2,0.6,-3.2,154.0,20.0,3.1,12.8,2.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
772,0.7,6.2,0.7,1.0,2.0,0.3,17.5,2.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
773,0.9,5.9,0.9,85.6,5.0,1.8,21.1,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
774,-1.0,3.0,-1.0,125.0,11.0,2.5,9.2,2.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
775,-5.2,-1.8,-4.5,163.2,45.0,0.0,3.0,4.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
776,-5.2,-1.8,-4.5,163.2,45.0,0.0,3.0,4.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
777,-4.1,-2.0,-4.1,39.0,27.0,0.0,9.5,4.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
778,-4.1,-2.0,-4.1,39.0,27.0,0.0,9.5,4.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
779,-1.1,2.1,0.1,11.0,14.0,3.3,10.0,4.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
780,-1.1,2.1,0.1,11.0,14.0,3.3,10.0,4.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
781,0.6,3.1,0.7,95.8,16.0,4.2,15.0,4.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
782,0.6,3.1,0.7,95.8,16.0,4.2,15.0,4.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
783,-1.7,-0.3,-1.7,152.0,34.0,0.5,7.1,4.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
784,-1.7,-0.3,-1.7,152.0,34.0,0.5,7.1,4.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
785,-5.7,-3.1,-5.5,160.5,5.0,0.0,0.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
786,0.0,0.2,-1.7,11.0,4.0,1.4,6.9,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
787,-4.1,1.1,-3.4,103.9,9.0,2.6,10.3,2.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
788,-5.2,-1.2,-4.9,159.0,12.0,0.0,4.1,2.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
789,-6.8,-4.8,-6.4,158.1,12.0,0.0,0.0,2.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
790,-6.8,-4.8,-6.4,158.1,12.0,0.0,0.0,2.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
791,-6.8,-4.8,-6.4,158.1,12.0,0.0,0.0,2.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
792,-6.8,-4.8,-6.4,158.1,12.0,0.0,0.0,2.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
793,-6.8,-4.8,-6.4,158.1,12.0,0.0,0.0,2.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
794,0.0,-0.6,0.0,17.0,2.0,0.0,6.1,2.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
795,0.0,-0.6,0.0,17.0,2.0,0.0,6.1,2.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
796,0.0,-0.6,0.0,17.0,2.0,0.0,6.1,2.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
797,0.0,-0.6,0.0,17.0,2.0,0.0,6.1,2.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
798,0.0,-0.6,0.0,17.0,2.0,0.0,6.1,2.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
799,-3.6,-1.0,-3.6,128.4,26.0,2.7,4.8,2.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
800,-3.6,-1.0,-3.6,128.4,26.0,2.7,4.8,2.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
801,-3.6,-1.0,-3.6,128.4,26.0,2.7,4.8,2.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
802,-3.6,-1.0,-3.6,128.4,26.0,2.7,4.8,2.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
803,-3.6,-1.0,-3.6,128.4,26.0,2.7,4.8,2.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
804,-5.0,-3.2,-4.7,180.0,21.0,0.0,0.0,2.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
805,-5.0,-3.2,-4.7,180.0,21.0,0.0,0.0,2.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
806,-5.0,-3.2,-4.7,180.0,21.0,0.0,0.0,2.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
807,-5.0,-3.2,-4.7,180.0,21.0,0.0,0.0,2.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
808,-5.0,-3.2,-4.7,180.0,21.0,0.0,0.0,2.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
809,-11.2,-5.7,-5.7,152.6,3.0,0.0,0.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
810,-10.1,-6.4,-6.4,188.0,4.0,2.8,4.8,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
811,-7.5,-3.0,-3.0,19.0,3.0,3.6,5.3,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
812,-7.0,-2.0,-6.9,126.5,3.0,0.3,6.8,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
813,-8.5,-4.7,-8.2,173.0,3.0,0.2,3.6,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
814,-5.9,-1.1,-1.1,169.8,16.0,0.0,0.7,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
815,-1.4,0.7,0.6,169.7,14.0,0.0,4.2,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
816,-6.7,-2.8,-3.3,205.0,21.0,0.0,5.9,2.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
817,-3.1,0.2,0.1,35.0,16.0,2.5,5.3,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
818,-6.9,-3.0,-3.0,144.4,18.0,1.5,4.3,4.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
819,-8.4,-4.2,-4.3,185.0,12.0,0.0,1.9,2.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
820,-1.2,0.2,0.1,169.1,0.0,0.0,0.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
821,-3.3,1.2,-0.1,182.0,0.0,4.0,8.4,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
822,0.0,3.9,3.9,22.0,0.0,2.5,9.4,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
823,-3.0,1.2,0.9,140.1,0.0,0.0,2.6,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
824,-4.3,1.1,1.1,185.0,0.0,1.3,3.4,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
825,-0.7,0.4,-0.7,158.5,0.0,0.0,0.1,2.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
826,-0.7,0.4,-0.7,158.5,0.0,0.0,0.1,2.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
827,-0.9,0.4,-0.9,175.0,0.0,0.0,8.4,2.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
828,-0.9,0.4,-0.9,175.0,0.0,0.0,8.4,2.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
829,3.1,4.7,3.7,11.0,0.0,0.0,6.7,2.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
830,3.1,4.7,3.7,11.0,0.0,0.0,6.7,2.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
831,0.9,4.7,1.0,127.9,0.0,3.4,11.8,4.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
832,0.9,4.7,1.0,127.9,0.0,3.4,11.8,4.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
833,1.1,2.0,1.3,180.0,0.0,0.9,5.1,2.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
834,1.1,2.0,1.3,180.0,0.0,0.9,5.1,2.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
835,-1.2,0.0,-1.2,158.5,3.0,0.0,0.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
836,1.3,4.1,1.3,8.0,0.0,0.0,6.1,2.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
837,0.7,2.7,0.9,119.5,1.0,0.7,4.9,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
838,-0.5,1.7,-0.5,173.0,0.0,0.2,5.0,2.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
839,-2.5,-1.1,-2.1,156.1,0.5,0.0,0.2,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
840,0.1,3.7,1.1,8.0,0.0,0.8,3.6,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
841,-2.6,3.6,-1.3,117.7,0.5,0.0,4.2,2.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
842,-3.4,-0.5,-2.9,168.0,0.5,0.2,1.8,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
843,-2.1,-0.3,-0.3,167.7,14.0,0.0,0.0,1.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
844,-2.1,-0.3,-0.3,167.7,14.0,0.0,0.0,1.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
