obs_date_time,obs_location,sky_cover,precip_type,air_temp_min,air_temp_max,air_temp_current,snow_height,new_snow_height,wind_direction,wind_speed,wind_gust,hazard,avalanche_obs_date_time
2/12/2016,Mt Roberts Tram Wx,OVC,RA,2,5.8,2.4,131,0,E,1,13,1,
2/12/2016,Snowslide Creek Wx,OVC,RA,5,8.2,5,0,0,N,0,12.5,1,
2/11/2016,Snowslide Creek Wx,OVC,RA,3.9,8.4,7.9,0,0,ESE,3.9,11.9,1,
2/10/2016,Speel Arm Balcony Wx,OVC,RA,2.1,5.4,2.1,120,0,N,1.7,8.7,1,
2/10/2016,Snowslide Creek Wx,OVC,RA,2,9.1,4,0,0,ESE,0.8,5.8,1,
2/25/2016,Speel Arm Balcony Wx,OVC,RA,-2,2.1,0.7,112,0,NNW,0.4,3.4,1,
2/25/2016,Mt Roberts Tram Wx,OVC,RA,-0.2,3.1,1.5,129,0,SE,7,13,1,
2/25/2016,Snowslide Creek Wx,OVC,RA,2.4,5.3,5.2,0,0,SE,3.3,6.1,1,
2/24/2016,Speel Arm Balcony Wx,OVC,SN,-2.7,2.2,-0.9,107,1,NW,1.3,5.3,1,
2/24/2016,Snowslide Creek Wx,OVC,RA,-1.3,5.6,3.7,0,0,W,0.6,2.8,1,
2/23/2016,Speel Arm Balcony Wx,BKN,SN,-2.7,0.7,-2.7,110,3,N,1.5,4.5,1,
2/23/2016,Mt Roberts Tram Wx,BKN,SN,-1.3,2.3,-1.2,132,3,SE,4,6,1,
2/23/2016,Snowslide Creek Wx,BKN,RS,-0.8,5.4,-0.8,0,0,NNW,0.8,7.5,1,
2/22/2016,Speel Arm Balcony Wx,BKN,SN,-1,4.6,-0.6,107,10,SW,2.4,5.6,1,
2/22/2016,Mt Roberts Tram Wx,BKN,SN,-0.7,5.4,-0.7,132,6,SE,3,6,1,
2/22/2016,Snowslide Creek Wx,BKN,RA,2.6,10.1,3.8,0,0,E,2.8,11.9,1,
2/21/2016,Speel Arm Balcony Wx,SCT,NO,-2.5,2.9,2.9,97,6,NNW,2.9,6,1,
2/21/2016,Mt Roberts Tram Wx,BKN,NO,-1.4,2.5,1.6,131,0,ENE,12,16,1,
2/21/2016,Snowslide Creek Wx,BKN,NO,2.4,5.3,5.2,0,0,SE,3.3,6.1,1,
2/20/2016,Speel Arm Balcony Wx,OVC,SN,-7.8,-2.5,-2.5,100,6,N,0.8,9.6,1,
2/20/2016,Mt Roberts Tram Wx,OVC,SN,-7.4,-1,-1.4,131,6,ESE,2,20,1,
2/20/2016,Snowslide Creek Wx,OVC,RA,-2.3,1.4,1.4,2,2,ESE,3.6,8.3,1,
2/19/2016,Speel Arm Balcony Wx,FEW,NO,-7.8,-3.8,-7.8,104,0,N,4.8,9.6,1,
2/19/2016,Mt Roberts Tram Wx,FEW,NO,-7.5,-4.7,-7.4,128,0,NE,15,20,1,
2/19/2016,Snowslide Creek Wx,FEW,NO,-2.8,1.6,-2.2,1,0,N,1.1,12.8,1,
2/18/2016,Speel Arm Balcony Wx,CLR,NO,-4.5,0.3,-4.5,105,0,N,4,7.5,1,
2/18/2016,Mt Roberts Tram Wx,CLR,NO,-5.4,-0.6,-5.4,128,0,NE,8,14,1,
2/18/2016,Snowslide Creek Wx,CLR,NO,-1.1,5.2,-0.5,0,0,ENE,3.3,11.4,1,
2/17/2016,Speel Arm Balcony Wx,FEW,NO,-1.9,2.2,-1.9,104,0,N,0.6,5.7,1,
2/17/2016,Mt Roberts Tram Wx,FEW,NO,-1.6,2.5,-1.6,128,0,NW,3,12,1,
2/17/2016,Snowslide Creek Wx,FEW,NO,2,3.2,3.2,0,0,WSW,0.6,3.1,1,
2/16/2016,Speel Arm Balcony Wx,OVC,NO,0.1,1.9,1.4,105,0,N,2.5,6.2,1,
2/16/2016,Mt Roberts Tram Wx,OVC,NO,0.4,2.2,1.8,128,0,NE,3,12,1,
2/16/2016,Snowslide Creek Wx,OVC,NO,1.8,5.8,1.9,0,0,N,1.7,11.1,1,
2/26/2016,Speel Arm Balcony Wx,X,RA,0.7,4.4,2.3,108,0,NW,0.3,4.8,1,
2/26/2016,Mt Roberts Tram Wx,OVC,RA,1.4,3.8,2.6,126,0,ESE,10,15,1,
2/26/2016,Snowslide Creek Wx,OVC,RA,4.4,6.8,5.6,0,0,ESE,1.9,6.9,1,
2/25/2016,Snettisham Dorm Wx,OVC,RA,-0.3,1.7,0.9,0,0,ENE,0.7,6.5,1,
2/27/2016,Speel Arm Balcony Wx,X,NO,0.6,3.2,1.3,105,0,SSE,1.6,7.6,1,
2/27/2016,Mt Roberts Tram Wx,OVC,NO,0.6,3.1,1.2,124,0,SE,6,10,1,
2/27/2016,Snowslide Creek Wx,OVC,NO,4.6,7.5,4.9,0,0,E,0.3,11.4,1,
2/28/2016,Speel Arm Balcony Wx,OVC,NO,1.2,3.9,1.6,104,0,NNW,0.8,4.7,1,
2/28/2016,Mt Roberts Tram Wx,OVC,RA,1.1,3.5,1.7,123,0,ESE,1,6,1,
2/28/2016,Snowslide Creek Wx,OVC,RA,4.4,8.8,4.4,0,0,N,0,8.3,1,
2/29/2016,Speel Arm Balcony Wx,BKN,NO,0.1,1.9,0.1,103,5,SW,1.4,5.7,1,
2/29/2016,Mt Roberts Tram Wx,BKN,NO,-0.1,1.8,0,126,3,SSE,1,3,1,
2/29/2016,Snowslide Creek Wx,OVC,NO,2.7,4.8,2.7,0,0,ENE,0.3,8.1,1,
3/1/2016,Speel Arm Balcony Wx,FEW,NO,-1.8,2.5,-1.8,106,0,NNW,1.1,4.3,1,
3/1/2016,Mt Roberts Tram Wx,FEW,NO,-0.7,2.3,-0.7,125,0,ENE,3,4,1,
3/1/2016,Snowslide Creek Wx,X,NO,-1,5.4,-1,0,0,W,1,9.2,1,
3/2/2016,Speel Arm Balcony Wx,CLR,NO,-2.2,2.2,0.4,105,0,N,5,9.3,1,
3/2/2016,Mt Roberts Tram Wx,CLR,NO,-0.7,2.6,0.7,125,0,NE,16,20,1,
3/2/2016,Snowslide Creek Wx,CLR,NO,-1.2,7.8,5.9,0,0,ENE,7.2,13.9,1,
3/3/2016,Speel Arm Balcony Wx,OVC,NO,0,2.4,0,98,0,N,5.2,9.1,1,
3/3/2016,Mt Roberts Tram Wx,OVC,NO,-0.5,1.7,-0.5,124,0,NE,13,25,1,
3/3/2016,Snowslide Creek Wx,OVC,NO,3.7,8.1,5,0,0,N,5.5,16.9,1,
1/31/2016,Speel Arm Balcony Wx,SCT,NO,-1.5,0.4,-0.7,94,0,NW,1.4,2.9,1,
1/31/2016,Mt Roberts Tram Wx,SCT,NO,-1.6,-0.1,-1,126,0,NE,7,10,1,
1/31/2016,Snowslide Creek Wx,SCT,NO,0.1,3.7,0.4,0,0,NW,1.7,4.2,1,
3/4/2016,Speel Arm Balcony Wx,OVC,NO,-2.2,1.2,1.1,104,0,N,2.4,9,1,
3/4/2016,Mt Roberts Tram Wx,OVC,NO,-2,0.2,0.2,124,0,ENE,14,20,1,
3/4/2016,Snowslide Creek Wx,OVC,NO,0.5,5.7,5.5,0,0,NE,7.5,14.2,1,
3/4/2016,Snettisham Dorm Wx,OVC,NO,-0.5,4.3,1,0,0,N,5.1,10,1,
3/5/2016,Speel Arm Balcony Wx,BKN,NO,-0.4,3.3,-0.1,106,5,NW,0.5,7.1,1,
3/5/2016,Mt Roberts Tram Wx,OVC,NO,-0.4,2.5,-0.4,126,2,E,1,5,1,
3/5/2016,Snowslide Creek Wx,OVC,RA,2.3,7.6,2.4,0,0,N,0,13,1,
3/5/2016,Snettisham Dorm Wx,BKN,NO,0.1,7.2,0.2,0,0,NNW,0.9,8.1,1,
3/6/2016,Speel Arm Balcony Wx,FEW,NO,-0.4,3,2.1,106,0,NNE,5.2,9.1,1,
3/6/2016,Mt Roberts Tram Wx,CLR,NO,-0.4,2.6,1.9,125,0,NE,10,20,1,
3/6/2016,Snowslide Creek Wx,CLR,NO,1.9,8.1,6,0,0,NE,0.8,11.1,1,
3/7/2016,Speel Arm Balcony Wx,SCT,NO,-0.9,4,-0.9,103,0,N,2.8,10.7,1,
3/7/2016,Mt Roberts Tram Wx,SCT,NO,0.5,2.4,1.2,125,0,ESE,7,11,1,
3/7/2016,Snowslide Creek Wx,SCT,NO,4.1,7.6,7.6,0,0,NNE,4.2,16.6,1,
3/8/2016,Speel Arm Balcony Wx,OVC,RS,-1.8,1.5,1,107,8,WNW,0.5,7,1,
3/8/2016,Mt Roberts Tram Wx,OVC,SN,-1.6,2.4,-0.2,133,8,S,5,7,1,
3/8/2016,Snowslide Creek Wx,OVC,RA,1,8.2,2,0,0,N,0,6.4,1,
3/9/2016,Speel Arm Balcony Wx,OVC,RA,0.3,2.4,2,107,2,NNW,1,4.1,1,
3/9/2016,Mt Roberts Tram Wx,OVC,NO,-0.6,2.2,1.1,133,0,E,6,12,1,
3/9/2016,Snowslide Creek Wx,OVC,NO,1.8,6.8,2.1,0,0,NNE,0.6,5.5,1,
3/10/2016,Speel Arm Balcony Wx,CLR,NO,0.2,2.3,0.4,106,0,N,3,7.3,1,
3/10/2016,Mt Roberts Tram Wx,CLR,NO,-0.7,1.4,1.3,134,3,NE,10,15,1,
3/10/2016,Snowslide Creek Wx,CLR,NO,0.6,5.3,3.7,0,0,ENE,4.2,9.2,1,
3/11/2016,Speel Arm Balcony Wx,OVC,RS,-0.1,4.3,0.5,100,0,S,2.4,7,1,
3/11/2016,Mt Roberts Tram Wx,OVC,RS,-0.1,4.6,0.2,132,2,SE,14,20,1,
3/11/2016,Snowslide Creek Wx,OVC,RA,3.2,8.5,5.4,0,0,ESE,5.5,11.4,1,
3/12/2016,Speel Arm Balcony Wx,BKN,NO,0.5,5.3,2.8,107,0,N,4,7.2,1,
3/12/2016,Mt Roberts Tram Wx,FEW,NO,0.2,4.1,2.6,131,0,NE,13,16,1,
3/12/2016,Snowslide Creek Wx,FEW,NO,2,10.6,8,0,0,N,0,11.9,1,
3/13/2016,Speel Arm Balcony Wx,FEW,NO,1.2,4.8,1.7,109,0,N,1.5,8.1,1,
3/13/2016,Mt Roberts Tram Wx,FEW,NO,1.1,3.5,1.1,131,0,SW,1,6,1,
3/13/2016,Snowslide Creek Wx,FEW,NO,1,9.2,1.1,0,0,NNW,0.3,13,1,
3/14/2016,Speel Arm Balcony Wx,FEW,NO,0.3,4.3,1.1,108,0,NNW,1.9,5.1,1,
3/14/2016,Mt Roberts Tram Wx,FEW,NO,0.3,3.8,1.6,130,0,NE,3,4,1,
3/14/2016,Snowslide Creek Wx,FEW,NO,-0.7,9.1,-0.2,0,0,NW,0.8,8.9,1,
3/15/2016,Speel Arm Balcony Wx,X,SN,-0.5,3.6,-0.5,105,4,S,1.7,5.1,1,
3/15/2016,Snowslide Creek Wx,OVC,RA,-0.7,8.4,2.6,0,0,E,1.1,6.9,1,
3/16/2016,Mt Roberts Tram Wx,OVC,SN,-1.1,1.7,-1.1,140,11,SE,7,9,1,
3/16/2016,Snowslide Creek Wx,OVC,RA,2.1,5.3,2.8,0,0,ESE,0.8,14.2,1,
3/17/2016,Speel Arm Balcony Wx,X,NO,-1.1,0.4,-0.3,116,6,SSW,0.7,5.4,1,
3/17/2016,Mt Roberts Tram Wx,OVC,NO,-1.1,0.4,-0.7,146,8,E,6,8,1,
3/17/2016,Snowslide Creek Wx,OVC,NO,2.6,4.7,3.2,0,0,ESE,1.7,18.9,1,
3/18/2016,Speel Arm Balcony Wx,OVC,NO,-0.5,2.4,-0.5,121,0,NNW,1.5,5.5,1,
3/18/2016,Mt Roberts Tram Wx,OVC,NO,-1.5,2.2,-0.3,146,0,N,1,2,1,
3/18/2016,Snowslide Creek Wx,OVC,NO,1.5,7.3,2.6,0,0,N,0,7.2,1,
3/21/2016,Speel Arm Balcony Wx,BKN,NO,4.7,7.9,5.2,115,0,NNW,2.6,6.2,1,
3/21/2016,Mt Roberts Tram Wx,BKN,NO,4.8,7.9,5.2,136,0,E,10,15,1,
3/21/2016,Snowslide Creek Wx,BKN,NO,4.5,13.5,10.5,0,0,E,3.1,9.2,1,
3/22/2016,Speel Arm Balcony Wx,OVC,RA,0.7,5.8,1.1,109,0,N,1.4,6.5,1,
3/22/2016,Mt Roberts Tram Wx,OVC,RA,1.8,5.2,2,132,0,S,1,2,1,
3/22/2016,Snowslide Creek Wx,OVC,RA,5,10.4,5,0,0,NW,0.3,11.4,1,
3/23/2016,Speel Arm Balcony Wx,OVC,NO,1.1,5.5,4.3,106,0,NNW,1.1,3.5,1,
3/23/2016,Mt Roberts Tram Wx,OVC,NO,2,6.5,4.2,130,0,E,6,12,1,
3/23/2016,Snowslide Creek Wx,OVC,NO,3.8,9.9,4,0,0,N,0,3.3,1,
3/23/2016,Snettisham Dorm Wx,OVC,NO,0.7,8.7,1,0,0,E,1.2,7.3,1,
3/24/2016,Speel Arm Balcony Wx,CLR,NO,2.7,5.6,3.2,104,0,NW,1.2,6.1,0,
3/24/2016,Mt Roberts Tram Wx,CLR,NO,2.4,4.3,2.4,127,0,NW,2,2,1,
3/24/2016,Snowslide Creek Wx,CLR,NO,3,10.2,3,0,0,N,0,13.3,1,
3/25/2016,Speel Arm Balcony Wx,X,RA,2.3,7.2,2.3,101,0,S,1.9,4.3,0,
3/25/2016,Mt Roberts Tram Wx,OVC,RA,2.2,7.1,2.5,126,0,SE,6,9,1,
3/25/2016,Snowslide Creek Wx,OVC,RA,1.6,9.6,6.4,0,0,SE,3.1,5,1,
3/26/2016,Speel Arm Balcony Wx,X,RA,1.7,3.3,2,97,0,SSW,3,6,0,
3/26/2016,Mt Roberts Tram Wx,OVC,RA,1.9,4.3,1.9,125,0,SE,5,15,1,
3/26/2016,Snowslide Creek Wx,OVC,RA,6,8,6.4,0,0,N,0,10.6,1,
3/26/2016,Snettisham Dorm Wx,OVC,RA,2.1,7.3,4.1,0,0,W,1.6,5.2,0,
3/27/2016,Speel Arm Balcony Wx,X,NO,0.9,2.4,1.3,96,0,S,0.1,4.1,0,
3/27/2016,Mt Roberts Tram Wx,X,NO,1.1,2.2,1.1,123,0,SE,4,7,1,
3/27/2016,Snowslide Creek Wx,OVC,RA,4.4,6.2,4.4,0,0,ESE,0.8,13.9,1,
3/28/2016,Speel Arm Balcony Wx,X,RS,0.4,2.5,0.5,92,0,SSW,3.2,6.4,0,
3/28/2016,Mt Roberts Tram Wx,X,RS,0,3.9,0.4,125,3,ESE,12,15,1,
3/28/2016,Snowslide Creek Wx,OVC,RA,4.2,7.2,4.9,0,0,E,3.1,10,1,
3/29/2016,Speel Arm Balcony Wx,X,RA,0.4,3.5,3.2,93,1,SSW,4.1,8.3,0,
3/29/2016,Mt Roberts Tram Wx,X,RA,0.4,3.2,3,120,0,SE,10,12,1,
3/29/2016,Snowslide Creek Wx,OVC,RA,4.9,7.2,6.8,0,0,ESE,5.5,16.4,1,
3/29/2016,Snettisham Dorm Wx,OVC,RA,3.1,7.4,7,0,0,W,2.5,9.5,0,
3/30/2016,Speel Arm Balcony Wx,OVC,NO,3.2,4.8,4.4,83,0,WNW,0.5,7.5,0,
3/30/2016,Mt Roberts Tram Wx,X,NO,2.8,4,3.7,116,0,NNE,1,2,1,
3/30/2016,Snowslide Creek Wx,OVC,NO,6.5,8.2,6.6,0,0,N,0,18,1,
3/31/2016,Speel Arm Balcony Wx,CLR,NO,4.3,10.2,9.6,85,0,NW,0.5,3.5,0,
3/31/2016,Mt Roberts Tram Wx,CLR,NO,3.5,7.2,6.1,114,0,N,0,1,1,
3/31/2016,Snowslide Creek Wx,X,NO,3.7,11.6,3.7,0,0,NW,0.3,6.4,1,
4/1/2016,Speel Arm Balcony Wx,CLR,NO,8.9,14.3,9.9,76,0,SW,0.3,3,0,
4/1/2016,Mt Roberts Tram Wx,CLR,NO,6.1,13.5,9.7,111,0,SE,4,7,1,
4/1/2016,Snowslide Creek Wx,CLR,NO,2.9,11.1,4.7,0,0,E,0.3,4.7,1,
4/2/2016,Speel Arm Balcony Wx,X,NO,2.8,10.2,2.9,62,0,SSW,2.4,6.6,0,
4/2/2016,Mt Roberts Tram Wx,OVC,NO,2.6,9.7,2.6,109,0,S,3,6,0,
4/2/2016,Snowslide Creek Wx,OVC,NO,4.2,13.2,6.1,0,0,N,0,11.4,1,
4/3/2016,Speel Arm Balcony Wx,OVC,NO,2.7,4.5,3.5,61,0,NW,0.7,4.5,0,
4/3/2016,Mt Roberts Tram Wx,OVC,NO,2.6,5.1,3.3,107,0,N,0,1,1,
4/3/2016,Snowslide Creek Wx,OVC,NO,3.3,8.8,3.7,0,0,N,0,4.2,1,
4/4/2016,Speel Arm Balcony Wx,OVC,NO,3.5,6.6,4.7,58,0,NW,1.4,3.8,0,
4/4/2016,Mt Roberts Tram Wx,OVC,NO,3.3,5.9,4.8,105,0,ESE,4,8,1,
4/4/2016,Snowslide Creek Wx,OVC,NO,3.8,13,5.1,0,0,N,0,5.5,1,
4/5/2016,Speel Arm Balcony Wx,X,RA,1.7,4.8,1.7,50,0,NW,1,6.6,0,
4/5/2016,Mt Roberts Tram Wx,OVC,RA,1.6,4.8,1.6,104,0,SE,4,8,1,
4/5/2016,Snowslide Creek Wx,OVC,RA,5.4,8,7.4,0,0,SE,3.3,7.2,1,
4/5/2016,Snettisham Dorm Wx,OVC,RA,3.3,7.2,3.5,0,0,NNE,0.3,4.1,0,
4/6/2016,Speel Arm Balcony Wx,OVC,RS,0.7,3.1,1.1,54,4,SSW,2.1,7.5,0,
4/6/2016,Snowslide Creek Wx,OVC,RA,4.4,7.9,5.9,0,0,E,1.7,15,1,
4/6/2016,Snettisham Dorm Wx,OVC,RA,2.8,7.7,4.6,0,0,SSE,2,10.3,0,
4/7/2016,Speel Arm Balcony Wx,X,RS,1.1,3.5,1.7,54,0,NW,0.5,5.5,0,
4/7/2016,Mt Roberts Tram Wx,OVC,RA,1.2,3.3,2.8,99,0,E,2,4,1,
4/7/2016,Snowslide Creek Wx,OVC,RA,4.7,7.6,4.9,0,0,SE,0.3,12.8,1,
4/7/2016,Snettisham Dorm Wx,OVC,RA,2.2,6.6,2.2,0,0,NNE,5,7.1,0,
4/8/2016,Speel Arm Balcony Wx,OVC,NO,1.7,8.1,7.6,47,0,SSW,1.7,4,0,
4/8/2016,Mt Roberts Tram Wx,OVC,NO,2.8,7.9,5.8,96,0,SSE,6,12,1,
4/8/2016,Snowslide Creek Wx,OVC,NO,4.9,10.6,5.4,0,0,SE,1.7,11.7,1,
4/8/2016,Snettisham Dorm Wx,OVC,NO,2.1,7.8,3.2,0,0,N,0,7,0,
4/11/2016,Speel Arm Balcony Wx,OVC,RA,2.9,8.8,2.9,37,0,SSW,0.3,3.2,0,
4/11/2016,Snettisham Dorm Wx,OVC,RA,0.7,11,4.2,0,0,NE,1.3,6.6,0,
4/12/2016,Speel Arm Balcony Wx,OVC,NO,2.7,4.5,3.9,32,0,NW,0.9,4,0,
4/12/2016,Snowslide Creek Wx,OVC,NO,4.7,8.8,4.9,0,0,N,0,10.8,1,
4/12/2016,Snettisham Dorm Wx,OVC,NO,2.9,7,2.9,0,0,NE,0.2,5.3,0,
4/13/2016,Speel Arm Balcony Wx,BKN,NO,2.1,5,3.2,33,1,NW,0.8,6.5,0,
4/13/2016,Snowslide Creek Wx,BKN,NO,4.1,10.2,4.4,0,0,NE,0.3,10.6,0,
4/13/2016,Snettisham Dorm Wx,BKN,NO,2.8,8.1,3.2,0,0,ESE,0.8,6.4,0,
4/14/2016,Speel Arm Balcony Wx,SCT,NO,3,6.6,3,27,0,NW,1.2,3.8,0,
4/14/2016,Mt Roberts Tram Wx,SCT,NO,3,6.6,4,79,0,ENE,4,6,0,
4/14/2016,Snowslide Creek Wx,SCT,NO,1.6,9.9,1.6,0,0,N,0,9.2,0,
4/14/2016,Snettisham Dorm Wx,SCT,NO,0.6,11.2,0.6,0,0,N,1.7,7.5,0,
4/15/2016,Mt Roberts Tram Wx,OVC,RA,1,5,1,78,0,SE,9,13,0,
4/15/2016,Snowslide Creek Wx,OVC,RA,2.1,6.8,5.4,0,0,E,3.1,6.1,0,
4/15/2016,Snettisham Dorm Wx,OVC,RA,0.5,9.8,3.6,0,0,N,1.1,6.5,0,
4/18/2016,Speel Arm Balcony Wx,X,RS,0.6,5,0.6,10,0,N,0,7.3,0,
4/18/2016,Mt Roberts Tram Wx,X,RA,0.8,5.4,0.8,69,0,NNE,1,3,0,
4/18/2016,Snowslide Creek Wx,OVC,RA,5.4,9.2,8.8,0,0,ESE,6.4,11.4,0,
4/18/2016,Snettisham Dorm Wx,OVC,RA,3.5,7.5,3.5,0,0,NNE,0.5,5.6,0,
4/17/2016,Speel Arm Balcony Wx,OVC,RA,1.6,6.3,4.2,14,0,N,1.3,3.7,0,
4/17/2016,Snowslide Creek Wx,OVC,RA,5.1,10.2,5.5,0,0,NE,0.3,6.1,0,
4/17/2016,Snettisham Dorm Wx,OVC,NO,3.4,11.2,4,0,0,N,0.7,5.7,0,
4/16/2016,Speel Arm Balcony Wx,BKN,NO,1.4,4.9,2.3,20,0,SSW,1.6,5.9,0,
4/16/2016,Snowslide Creek Wx,BKN,NO,5.5,8,6.1,0,0,ENE,2.2,15.3,0,
4/16/2016,Snettisham Dorm Wx,OVC,NO,3.4,9,3.4,0,0,NE,1,8,0,
4/19/2016,Speel Arm Balcony Wx,FEW,NO,0.6,2.2,1.2,12,2,SSW,1,6.8,0,
4/19/2016,Mt Roberts Tram Wx,SCT,NO,0.8,4.4,1.3,66,0,ESE,1,5,0,
4/19/2016,Snowslide Creek Wx,SCT,NO,4.3,8.1,4.4,0,0,N,0,6.9,0,
4/19/2016,Snettisham Dorm Wx,FEW,NO,3.5,7.1,3.8,0,0,NNE,0.6,10.3,0,
4/25/2016,Speel Arm Balcony Wx,X,RA,1.7,3.3,3.3,4,0,SSW,0.8,5.7,0,
4/25/2016,Mt Roberts Tram Wx,OVC,RA,1.8,4,2.4,35,0,SE,6,10,0,
4/25/2016,Snowslide Creek Wx,OVC,RA,4.9,6.9,5.4,0,0,SE,0.3,6.7,0,
4/25/2016,Snettisham Dorm Wx,OVC,RA,3.8,7,4.3,0,0,NNE,0.4,7.4,0,
4/29/2016,Speel Arm Balcony Wx,X,RS,0.2,5.7,0.2,0,0,SSW,0.3,6,0,
4/29/2016,Mt Roberts Tram Wx,OVC,RA,0.7,4.5,1.4,18,0,SE,5,12,0,
4/29/2016,Snowslide Creek Wx,OVC,RA,4.7,8,5.5,0,0,E,1.7,7.2,0,
4/29/2016,Snettisham Dorm Wx,OVC,RA,2.2,9.7,2.2,0,0,N,1,8.4,0,
4/28/2016,Speel Arm Balcony Wx,OVC,RA,1.8,5.9,3.3,0,0,W,0.6,4.3,0,
4/28/2016,Snowslide Creek Wx,OVC,RA,5,9.5,5.2,0,0,SE,1.1,8.3,0,
4/28/2016,Snettisham Dorm Wx,OVC,RA,4.9,10.5,5,0,0,NW,1.6,7.4,0,
4/27/2016,Speel Arm Balcony Wx,OVC,RA,2.7,6.3,2.7,0,0,S,1,5,0,
4/27/2016,Snowslide Creek Wx,OVC,RA,6,10,6.1,0,0,ESE,0.6,8.3,0,
4/27/2016,Snettisham Dorm Wx,OVC,RA,5.2,10.2,5.2,0,0,NW,0.9,7.3,0,
4/26/2016,Speel Arm Balcony Wx,OVC,RA,3.1,6.2,4.4,2,0,WSW,0.3,4.1,0,
4/26/2016,Snowslide Creek Wx,OVC,RA,5.4,10.3,6.4,0,0,E,1.7,7.8,0,
4/26/2016,Snettisham Dorm Wx,OVC,NO,4.2,10.2,5.2,0,0,E,1.7,7.4,0,
4/23/2016,Speel Arm Balcony Wx,OVC,RA,6.7,10.9,7.4,2,0,NW,1.1,4,0,
4/23/2016,Snowslide Creek Wx,OVC,RA,7.8,16.3,8.7,0,0,N,0,6.1,0,
4/23/2016,Snettisham Dorm Wx,OVC,RA,6.7,15.5,6.9,0,0,NE,1.7,7.7,0,
4/24/2016,Speel Arm Balcony Wx,OVC,RA,3.2,8.2,3.2,5,0,SSW,3,5.4,0,
4/24/2016,Snowslide Creek Wx,OVC,RA,6.7,10.6,6.7,0,0,N,0,7.5,0,
4/24/2016,Snettisham Dorm Wx,OVC,RA,6.3,11.7,6.5,0,0,WNW,0,8.1,0,
4/20/2016,Speel Arm Balcony Wx,CLR,NO,1.2,6.1,5.4,8,0,NNW,1.7,3.9,0,
4/20/2016,Snowslide Creek Wx,CLR,NO,4.3,12.7,5.2,0,0,N,0,3.9,0,
4/20/2016,Snettisham Dorm Wx,CLR,NO,0.7,11.8,0.7,0,0,SSE,0.4,6.3,0,
12/26/2016,4-4 Diverter Wx,OVC,SN,-7.8,-4.8,-4.8,60,10,SSE,0.5,2.4,1,
12/26/2016,Snettisham Dorm Wx,OVC,SN,-9.1,-5,-5,69,10,NNE,3.5,6.2,1,
12/26/2016,Mt Roberts Tram Wx,X,SN,-6,-1.6,-1.6,129,5,SE,0.5,1,1,
12/28/2016,4-4 Diverter Wx,X,RS,-2.8,1.9,1.3,90,23,NNW,1.2,6.1,1,
12/29/2016,4-4 Diverter Wx,BKN,NO,-0.3,2.2,-0.3,95,10,ENE,0.1,5.3,1,
12/30/2016,4-4 Diverter Wx,OVC,SN,-1.3,0.1,0,85,5,NE,0.6,3.8,2,
12/31/2016,4-4 Diverter Wx,FEW,NO,-1.5,2.4,-1.5,92,18,SSW,1.2,6.4,2,
1/4/2017,Speel Arm Balcony Wx,CLR,NO,-1.5,3.8,-1.4,98,0,S,0.5,4.4,1,
1/4/2017,4-4 Diverter Wx,CLR,NO,-6,-0.8,-6,99,0,SSW,0.3,2.9,1,
1/17/2017,4-4 Diverter Wx,OVC,NO,2.4,4.8,2.6,85,0,SW,0.5,6.5,1,
11/1/2017,Mt Roberts Tram,FEW,NO,2.9,5.2,3.2,0,0,WNW,0.6,2.7,0,
11/1/2017,Speel Arm Balcony,FEW,NO,2.6,4.9,2.6,0,0,ENE,1,7,0,
11/1/2017,SS Creek DOT,FEW,NO,3.1,8.5,3.4,0,0,NNE,2.7,7,0,
11/1/2017,Snettisham Dorm,FEW,NO,1.4,8.2,2.7,0,0,ENE,2,8.9,0,
11/1/2017,4-4 Diverter,FEW,NO,6.3,11.1,7,0,0,NNE,2.5,6.5,0,
11/2/2017,Mt Roberts Tram,CLR,NO,-1.8,3.2,-1.6,0,0,NNW,0.2,2.3,0,
11/2/2017,Speel Arm Balcony,CLR,NO,-1.6,3.8,-1.6,0,0,NNE,2.3,8.3,0,
11/2/2017,Snettisham Dorm,CLR,NO,0.2,8.1,1.2,0,0,ENE,1,9.9,0,
11/2/2017,4-4 Diverter,CLR,NO,3.1,7.3,3.3,0,0,NNE,2.5,7.3,0,
11/3/2017,Mt Roberts Tram,SCT,NO,-2,0.6,-1.5,0,0,SSE,0,2.3,0,
11/3/2017,Speel Arm Balcony,SCT,NO,-2.6,1,-2.1,0,0,WNW,0.4,7.1,0,
11/3/2017,SS Creek DOT,SCT,NO,-1.1,5.8,0,0,0,N,0,0,0,
11/3/2017,Snettisham Dorm,SCT,NO,-2,5.5,-1.5,0,0,E,1,6.2,0,
11/3/2017,4-4 Diverter,SCT,NO,-1.7,4.5,-1.7,0,0,NNW,0.2,5.7,0,
11/4/2017,Mt Roberts Tram,FEW,NO,-1.5,2.3,1,0,0,NW,0.2,1.1,0,
11/4/2017,Speel Arm Balcony,FEW,NO,-2.7,1.5,0.6,0,0,NNE,2.5,6.8,0,
11/4/2017,Snettisham Dorm,FEW,NO,-1.7,1.3,-0.5,0,0,N,0.6,4.3,0,
11/4/2017,4-4 Diverter,FEW,NO,-1.7,4,3.7,0,0,NNE,2.1,4.9,0,
11/5/2017,Mt Roberts Tram,CLR,NO,-2.2,1.2,-2.2,0,0,N,0.6,2.1,0,
