,obs_date_time,obs_location,sky_cover,precip_type,air_temp_min,air_temp_max,air_temp_current,snow_height,new_snow_height,wind_direction,wind_speed,wind_gust,hazard
197,2016-01-15 06:00:00,Snowslide Creek Wx,FEW,NO,2.9,4.3,2.9,0.0,0.0,ESE,2.5,8.3,1.0
198,2016-01-14 06:00:00,Speel Arm Balcony Wx,OVC,RS,0.3,3.1,0.4,102.0,8.0,S,0.4,4.5,2.0
199,2016-01-14 06:00:00,Mt Roberts Tram Wx,OVC,RS,0.2,3.4,0.6,123.0,0.0,SE,4.0,13.0,1.0
200,2016-01-14 06:00:00,Snowslide Creek Wx,OVC,RA,2.7,4.5,3.2,0.0,0.0,ESE,1.7,5.3,1.0
201,2016-01-13 06:00:00,Speel Arm Balcony Wx,OVC,RA,1.6,4.4,2.7,98.0,0.0,NNW,1.2,5.0,2.0
202,2016-01-13 06:00:00,Mt Roberts Tram Wx,OVC,RA,1.7,4.1,2.8,125.0,0.0,E,7.0,12.0,1.0
203,2016-01-13 06:00:00,Snowslide Creek Wx,OVC,RA,2.6,5.0,2.7,0.0,0.0,NNW,0.6,4.2,1.0
204,2016-01-18 06:00:00,Speel Arm Balcony Wx,OVC,SN,-2.6,1.3,-1.3,88.0,0.0,NNW,0.6,9.4,1.0
205,2016-01-18 06:00:00,Mt Roberts Tram Wx,OVC,SN,-2.6,1.1,0.5,121.0,1.0,SE,1.0,25.0,1.0
206,2016-01-18 06:00:00,Snowslide Creek Wx,OVC,RA,1.5,5.9,4.0,0.0,0.0,NW,1.4,17.5,1.0
207,2016-01-19 06:00:00,Speel Arm Balcony Wx,OVC,SN,-1.3,2.7,0.8,99.0,0.0,NNW,1.6,5.9,1.0
208,2016-01-19 06:00:00,Mt Roberts Tram Wx,OVC,NO,0.0,2.6,0.4,123.0,0.0,E,1.0,16.0,1.0
209,2016-01-19 06:00:00,Snowslide Creek Wx,OVC,NO,3.8,3.8,3.8,0.0,0.0,WNW,1.1,2.8,1.0
210,2016-01-20 06:00:00,Speel Arm Balcony Wx,BKN,NO,-1.7,1.3,-0.9,99.0,5.0,NNW,0.3,4.0,1.0
211,2016-01-20 06:00:00,Mt Roberts Tram Wx,BKN,NO,-0.7,1.8,-0.2,124.0,3.0,SSE,0.0,10.0,1.0
212,2016-01-20 06:00:00,Snowslide Creek Wx,BKN,NO,1.5,3.8,2.3,0.0,0.0,ESE,1.4,3.1,1.0
213,2016-01-21 06:00:00,Speel Arm Balcony Wx,OVC,RA,-0.2,2.9,1.0,96.0,0.0,N,2.4,7.7,1.0
214,2016-01-21 06:00:00,Mt Roberts Tram Wx,OVC,NO,-1.0,1.4,-1.0,125.0,0.0,ENE,14.0,20.0,1.0
215,2016-01-21 06:00:00,Snowslide Creek Wx,OVC,RA,1.4,6.2,4.7,0.0,0.0,ENE,2.8,13.6,1.0
216,2016-01-22 06:00:00,Speel Arm Balcony Wx,OVC,RS,-0.4,2.0,2.0,104.0,12.0,S,3.2,5.4,1.0
217,2016-01-22 06:00:00,Mt Roberts Tram Wx,OVC,RS,-1.0,1.6,1.6,128.0,5.0,SE,14.0,20.0,1.0
218,2016-01-22 06:00:00,Snowslide Creek Wx,OVC,RA,2.6,5.8,5.8,0.0,0.0,SE,4.7,13.0,1.0
219,2016-01-27 06:00:00,Speel Arm Balcony Wx,OVC,RA,1.2,4.1,3.8,101.0,0.0,NNW,2.1,14.7,2.0
220,2016-01-27 06:00:00,Mt Roberts Tram Wx,OVC,RA,0.8,4.4,1.8,131.0,0.0,E,7.0,32.0,2.0
221,2016-01-27 06:00:00,Snowslide Creek Wx,OVC,RA,4.2,8.6,8.6,0.0,,ESE,2.5,22.8,2.0
222,2016-01-26 06:00:00,Speel Arm Balcony Wx,X,RA,0.5,4.7,4.1,108.0,0.0,S,6.4,11.2,2.0
223,2016-01-26 06:00:00,Mt Roberts Tram Wx,X,RA,0.5,2.9,2.9,137.0,0.0,SE,6.0,25.0,2.0
224,2016-01-26 06:00:00,Snowslide Creek Wx,OVC,RA,3.0,5.0,4.9,0.0,0.0,SSE,3.1,5.8,2.0
225,2016-01-25 06:00:00,Speel Arm Balcony Wx,OVC,RA,-0.2,1.4,1.1,118.0,23.0,NNW,0.8,5.6,1.0
226,2016-01-25 06:00:00,Mt Roberts Tram Wx,OVC,RA,-0.6,0.8,0.5,147.0,15.0,SE,5.0,15.0,1.0
227,2016-01-25 06:00:00,Snowslide Creek Wx,OVC,RA,2.6,5.0,4.1,0.0,0.0,SSE,0.6,15.5,1.0
228,2016-01-24 06:00:00,Speel Arm Balcony Wx,OVC,RS,-0.5,1.0,0.9,97.0,0.0,S,1.6,7.5,1.0
229,2016-01-24 06:00:00,Mt Roberts Tram Wx,OVC,RS,-0.1,0.6,0.1,133.0,8.0,ESE,8.0,20.0,1.0
230,2016-01-24 06:00:00,Snowslide Creek Wx,OVC,RA,3.3,5.2,3.8,0.0,0.0,SE,5.3,17.8,1.0
231,2016-01-23 06:00:00,Speel Arm Balcony Wx,OVC,SN,-0.1,2.0,0.1,106.0,5.0,S,4.3,7.2,1.0
232,2016-01-23 06:00:00,Mt Roberts Tram Wx,OVC,SN,-0.1,1.6,0.1,128.0,3.0,SE,8.0,15.0,1.0
233,2016-01-23 06:00:00,Snowslide Creek Wx,OVC,RA,3.8,5.3,4.1,0.0,0.0,SE,7.5,18.9,1.0
234,2016-01-29 06:00:00,Speel Arm Balcony Wx,BKN,NO,0.4,2.8,1.4,97.0,3.0,SSE,1.0,8.5,1.0
235,2016-01-29 06:00:00,Mt Roberts Tram Wx,BKN,NO,0.3,1.8,0.5,128.0,0.5,SE,9.0,17.0,1.0
236,2016-01-29 06:00:00,Snowslide Creek Wx,BKN,NO,4.9,6.9,5.9,0.0,0.0,E,2.5,15.0,1.0
237,2016-01-28 06:00:00,Speel Arm Balcony Wx,X,RS,1.5,4.6,2.8,94.0,0.0,S,4.4,7.1,1.0
238,2016-01-28 06:00:00,Mt Roberts Tram Wx,OVC,RS,1.6,3.6,1.8,127.0,0.0,SE,10.0,18.0,1.0
239,2016-01-28 06:00:00,Snowslide Creek Wx,OVC,RA,5.1,7.4,6.8,0.0,0.0,SE,5.0,13.6,1.0
240,2016-01-30 06:00:00,Speel Arm Balcony Wx,FEW,NO,-0.9,2.3,-0.9,95.0,0.0,WSW,0.2,3.3,1.0
241,2016-01-30 06:00:00,Mt Roberts Tram Wx,FEW,NO,-0.7,2.1,-0.7,126.0,0.0,WNW,2.0,10.0,1.0
242,2016-01-30 06:00:00,Snowslide Creek Wx,FEW,NO,1.9,5.8,2.0,0.0,0.0,N,0.0,4.2,1.0
243,2016-02-01 06:00:00,Speel Arm Balcony Wx,BKN,NO,-3.6,0.4,-3.6,92.0,0.0,WSW,0.3,2.6,1.0
244,2016-02-01 06:00:00,Mt Roberts Tram Wx,OVC,,-3.6,0.1,-3.6,126.0,0.0,SE,5.0,10.0,1.0
245,2016-02-01 06:00:00,Snowslide Creek Wx,OVC,NO,-2.1,2.5,0.0,0.0,0.0,E,0.8,3.6,1.0
246,2016-02-02 06:00:00,Speel Arm Balcony Wx,OVC,NO,-3.6,-1.6,-2.2,94.0,0.0,NNW,1.1,3.9,1.0
247,2016-02-02 06:00:00,Mt Roberts Tram Wx,OVC,NO,-3.6,-1.4,-1.9,126.0,0.0,SE,2.0,10.0,1.0
248,2016-02-02 06:00:00,Snowslide Creek Wx,OVC,NO,0.2,2.9,0.7,0.0,0.0,ESE,1.7,5.8,1.0
249,2016-02-03 06:00:00,Speel Arm Balcony Wx,OVC,NO,-2.7,0.9,0.9,96.0,0.0,N,2.0,4.9,1.0
250,2016-02-03 06:00:00,Mt Roberts Tram Wx,OVC,NO,-1.9,0.4,-0.3,130.0,3.0,ENE,6.0,12.0,1.0
251,2016-02-03 06:00:00,Snowslide Creek Wx,OVC,NO,0.8,2.6,1.6,0.0,0.0,N,0.0,3.1,1.0
252,2016-02-04 06:00:00,Speel Arm Balcony Wx,X,SN,-1.9,2.0,0.2,98.0,4.0,NW,0.1,5.4,1.0
253,2016-02-04 06:00:00,Mt Roberts Tram Wx,OVC,RS,-1.5,0.8,0.8,132.0,8.0,SE,7.0,15.0,1.0
254,2016-02-04 06:00:00,Snowslide Creek Wx,OVC,RA,1.1,4.0,3.5,0.0,0.0,SE,0.6,7.8,1.0
255,2016-02-05 06:00:00,Speel Arm Balcony Wx,OVC,SN,-0.3,0.7,-0.3,124.0,26.0,N,0.0,2.7,1.0
256,2016-02-05 06:00:00,Mt Roberts Tram Wx,OVC,SN,-0.6,1.3,-0.6,137.0,5.0,SSE,2.0,15.0,1.0
257,2016-02-05 06:00:00,Snowslide Creek Wx,OVC,RS,1.4,5.2,1.6,0.0,0.0,ESE,0.6,8.1,1.0
258,2016-02-05 06:00:00,Snettisham Dorm Wx,OVC,RS,0.0,0.8,0.3,320.4,,N,0.0,2.6,1.0
259,2016-02-06 06:00:00,Speel Arm Balcony Wx,OVC,SN,-1.6,0.3,-1.6,132.0,8.0,S,3.6,6.5,1.0
260,2016-02-06 06:00:00,Mt Roberts Tram Wx,OVC,SN,-1.2,0.7,-1.1,143.0,7.0,SE,7.0,12.0,1.0
261,2016-02-06 06:00:00,Snowslide Creek Wx,OVC,RS,1.6,3.4,2.2,0.0,0.0,SE,3.1,5.8,1.0
262,2016-02-06 06:00:00,Snettisham Dorm Wx,OVC,SN,0.1,2.2,0.1,320.4,10.0,N,0.0,5.1,1.0
263,2016-02-07 06:00:00,Speel Arm Balcony Wx,X,SN,-2.2,-0.8,-2.1,132.0,0.0,N,4.0,7.3,1.0
264,2016-02-07 06:00:00,Mt Roberts Tram Wx,OVC,SN,-2.3,0.6,-2.3,149.0,6.0,NE,13.0,18.0,1.0
265,2016-02-07 06:00:00,Snowslide Creek Wx,OVC,RS,1.0,4.3,2.8,0.0,0.0,NE,0.8,12.8,1.0
266,2016-02-08 06:00:00,Speel Arm Balcony Wx,OVC,NO,-2.1,2.6,1.9,139.0,7.0,NNW,0.9,6.9,1.0
267,2016-02-08 06:00:00,Mt Roberts Tram Wx,OVC,NO,-2.6,1.7,1.7,148.0,3.0,NE,2.0,15.0,1.0
268,2016-02-08 06:00:00,Snowslide Creek Wx,OVC,,1.1,4.4,3.0,0.0,0.0,N,0.0,8.3,1.0
269,2016-02-09 06:00:00,Speel Arm Balcony Wx,OVC,RA,1.0,5.5,2.4,123.0,0.0,SW,0.9,17.0,1.0
270,2016-02-09 06:00:00,Mt Roberts Tram Wx,OVC,RA,0.6,3.7,1.1,143.0,0.0,NNE,2.0,20.0,1.0
271,2016-02-09 06:00:00,Snowslide Creek Wx,OVC,RA,2.7,9.3,3.5,0.0,0.0,N,0.0,14.4,2.0
272,2016-02-11 06:00:00,Speel Arm Balcony Wx,OVC,RA,1.9,5.9,3.7,108.0,0.0,SSW,3.5,8.9,1.0
273,2016-02-15 06:00:00,Speel Arm Balcony Wx,X,RS,0.1,2.5,0.2,100.0,0.0,SSW,2.7,5.0,1.0
274,2016-02-15 06:00:00,Mt Roberts Tram Wx,BKN,SN,0.2,2.9,0.6,128.0,1.0,E,4.0,10.0,1.0
275,2016-02-15 06:00:00,Snowslide Creek Wx,BKN,RA,3.2,6.0,4.6,0.0,0.0,E,1.9,6.4,1.0
276,2016-02-14 06:00:00,Speel Arm Balcony Wx,OVC,RS,0.0,2.8,0.7,100.0,3.0,N,0.0,2.5,1.0
277,2016-02-14 06:00:00,Mt Roberts Tram Wx,OVC,RA,0.5,3.3,0.9,128.0,0.0,SE,6.0,9.0,1.0
278,2016-02-14 06:00:00,Snowslide Creek Wx,OVC,RA,3.6,7.0,4.1,0.0,0.0,ESE,1.7,11.4,1.0
279,2016-02-13 06:00:00,Speel Arm Balcony Wx,OVC,RA,0.9,3.4,0.9,97.0,0.0,SW,0.5,7.6,1.0
280,2016-02-13 06:00:00,Mt Roberts Tram Wx,OVC,RA,1.0,2.6,1.0,129.0,0.0,ESE,7.0,9.0,1.0
281,2016-02-13 06:00:00,Snowslide Creek Wx,OVC,RA,4.4,7.4,5.0,0.0,0.0,SE,1.9,12.8,1.0
282,2016-02-12 06:00:00,Speel Arm Balcony Wx,OVC,RA,2.7,6.1,2.7,101.0,0.0,NW,0.9,7.0,1.0
283,2016-02-12 06:00:00,Mt Roberts Tram Wx,OVC,RA,2.0,5.8,2.4,131.0,0.0,E,1.0,13.0,1.0
284,2016-02-12 06:00:00,Snowslide Creek Wx,OVC,RA,5.0,8.2,5.0,0.0,0.0,N,0.0,12.5,1.0
285,2016-02-11 06:00:00,Mt Roberts Tram Wx,OVC,RA,1.9,5.7,2.8,135.0,0.0,,,,1.0
286,2016-02-11 06:00:00,Snowslide Creek Wx,OVC,RA,3.9,8.4,7.9,0.0,0.0,ESE,3.9,11.9,1.0
287,2016-02-10 06:00:00,Speel Arm Balcony Wx,OVC,RA,2.1,5.4,2.1,120.0,0.0,N,1.7,8.7,1.0
288,2016-02-10 06:00:00,Snowslide Creek Wx,OVC,RA,2.0,9.1,4.0,0.0,0.0,ESE,0.8,5.8,1.0
289,2016-02-10 06:00:00,Mt Roberts Tram Wx,OVC,RA,0.3,5.1,2.4,140.0,0.0,,,,1.0
290,2016-02-25 06:00:00,Speel Arm Balcony Wx,OVC,RA,-2.0,2.1,0.7,112.0,0.0,NNW,0.4,3.4,1.0
291,2016-02-25 06:00:00,Mt Roberts Tram Wx,OVC,RA,-0.2,3.1,1.5,129.0,0.0,SE,7.0,13.0,1.0
292,2016-02-25 06:00:00,Snowslide Creek Wx,OVC,RA,2.4,5.3,5.2,0.0,0.0,SE,3.3,6.1,1.0
293,2016-02-24 06:00:00,Speel Arm Balcony Wx,OVC,SN,-2.7,2.2,-0.9,107.0,1.0,NW,1.3,5.3,1.0
294,2016-02-24 06:00:00,Mt Roberts Tram Wx,OVC,SN,-1.2,2.0,-0.2,132.0,1.0,,0.0,10.0,1.0
295,2016-02-24 06:00:00,Snowslide Creek Wx,OVC,RA,-1.3,5.6,3.7,0.0,0.0,W,0.6,2.8,1.0
296,2016-02-23 06:00:00,Speel Arm Balcony Wx,BKN,SN,-2.7,0.7,-2.7,110.0,3.0,N,1.5,4.5,1.0
297,2016-02-23 06:00:00,Mt Roberts Tram Wx,BKN,SN,-1.3,2.3,-1.2,132.0,3.0,SE,4.0,6.0,1.0
298,2016-02-23 06:00:00,Snowslide Creek Wx,BKN,RS,-0.8,5.4,-0.8,0.0,0.0,NNW,0.8,7.5,1.0
299,2016-02-22 06:00:00,Speel Arm Balcony Wx,BKN,SN,-1.0,4.6,-0.6,107.0,10.0,SW,2.4,5.6,1.0
300,2016-02-22 06:00:00,Mt Roberts Tram Wx,BKN,SN,-0.7,5.4,-0.7,132.0,6.0,SE,3.0,6.0,1.0
301,2016-02-22 06:00:00,Snowslide Creek Wx,BKN,RA,2.6,10.1,3.8,0.0,0.0,E,2.8,11.9,1.0
302,2016-02-21 06:00:00,Speel Arm Balcony Wx,SCT,NO,-2.5,2.9,2.9,97.0,6.0,NNW,2.9,6.0,1.0
303,2016-02-21 06:00:00,Mt Roberts Tram Wx,BKN,NO,-1.4,2.5,1.6,131.0,0.0,ENE,12.0,16.0,1.0
304,2016-02-21 06:00:00,Snowslide Creek Wx,BKN,NO,2.4,5.3,5.2,0.0,0.0,SE,3.3,6.1,1.0
305,2016-02-20 06:00:00,Speel Arm Balcony Wx,OVC,SN,-7.8,-2.5,-2.5,100.0,6.0,N,0.8,9.6,1.0
306,2016-02-20 06:00:00,Mt Roberts Tram Wx,OVC,SN,-7.4,-1.0,-1.4,131.0,6.0,ESE,2.0,20.0,1.0
307,2016-02-20 06:00:00,Snowslide Creek Wx,OVC,RA,-2.3,1.4,1.4,2.0,2.0,ESE,3.6,8.3,1.0
308,2016-02-19 06:00:00,Speel Arm Balcony Wx,FEW,NO,-7.8,-3.8,-7.8,104.0,0.0,N,4.8,9.6,1.0
309,2016-02-19 06:00:00,Mt Roberts Tram Wx,FEW,NO,-7.5,-4.7,-7.4,128.0,0.0,NE,15.0,20.0,1.0
310,2016-02-19 06:00:00,Snowslide Creek Wx,FEW,NO,-2.8,1.6,-2.2,1.0,0.0,N,1.1,12.8,1.0
311,2016-02-18 06:00:00,Speel Arm Balcony Wx,CLR,NO,-4.5,0.3,-4.5,105.0,0.0,N,4.0,7.5,1.0
312,2016-02-18 06:00:00,Mt Roberts Tram Wx,CLR,NO,-5.4,-0.6,-5.4,128.0,0.0,NE,8.0,14.0,1.0
313,2016-02-18 06:00:00,Snowslide Creek Wx,CLR,NO,-1.1,5.2,-0.5,0.0,0.0,ENE,3.3,11.4,1.0
314,2016-02-17 06:00:00,Speel Arm Balcony Wx,FEW,NO,-1.9,2.2,-1.9,104.0,0.0,N,0.6,5.7,1.0
315,2016-02-17 06:00:00,Mt Roberts Tram Wx,FEW,NO,-1.6,2.5,-1.6,128.0,0.0,NW,3.0,12.0,1.0
316,2016-02-17 06:00:00,Snowslide Creek Wx,FEW,NO,2.0,3.2,3.2,0.0,0.0,WSW,0.6,3.1,1.0
317,2016-02-16 06:00:00,Speel Arm Balcony Wx,OVC,NO,0.1,1.9,1.4,105.0,0.0,N,2.5,6.2,1.0
318,2016-02-16 06:00:00,Mt Roberts Tram Wx,OVC,NO,0.4,2.2,1.8,128.0,0.0,NE,3.0,12.0,1.0
319,2016-02-16 06:00:00,Snowslide Creek Wx,OVC,NO,1.8,5.8,1.9,0.0,0.0,N,1.7,11.1,1.0
320,2016-02-26 06:00:00,Speel Arm Balcony Wx,X,RA,0.7,4.4,2.3,108.0,0.0,NW,0.3,4.8,1.0
321,2016-02-26 06:00:00,Mt Roberts Tram Wx,OVC,RA,1.4,3.8,2.6,126.0,0.0,ESE,10.0,15.0,1.0
322,2016-02-26 06:00:00,Snowslide Creek Wx,OVC,RA,4.4,6.8,5.6,0.0,0.0,ESE,1.9,6.9,1.0
323,2016-02-26 06:00:00,Snettisham Dorm Wx,OVC,RA,0.8,3.3,1.6,,0.0,ENE,1.1,5.9,1.0
324,2016-02-25 06:00:00,Snettisham Dorm Wx,OVC,RA,-0.3,1.7,0.9,0.0,0.0,ENE,0.7,6.5,1.0
325,2016-02-27 06:00:00,Speel Arm Balcony Wx,X,NO,0.6,3.2,1.3,105.0,0.0,SSE,1.6,7.6,1.0
326,2016-02-27 06:00:00,Mt Roberts Tram Wx,OVC,NO,0.6,3.1,1.2,124.0,0.0,SE,6.0,10.0,1.0
327,2016-02-27 06:00:00,Snowslide Creek Wx,OVC,NO,4.6,7.5,4.9,0.0,0.0,E,0.3,11.4,1.0
328,2016-02-27 06:00:00,Snettisham Dorm Wx,OVC,NO,1.4,5.0,1.4,,0.0,NNE,0.5,7.0,1.0
329,2016-02-28 06:00:00,Speel Arm Balcony Wx,OVC,NO,1.2,3.9,1.6,104.0,0.0,NNW,0.8,4.7,1.0
330,2016-02-28 06:00:00,Mt Roberts Tram Wx,OVC,RA,1.1,3.5,1.7,123.0,0.0,ESE,1.0,6.0,1.0
331,2016-02-28 06:00:00,Snowslide Creek Wx,OVC,RA,4.4,8.8,4.4,0.0,0.0,N,0.0,8.3,1.0
332,2016-02-28 06:00:00,Snettisham Dorm Wx,OVC,NO,1.1,4.3,1.6,,0.0,ESE,0.5,5.7,1.0
333,2016-02-29 06:00:00,Speel Arm Balcony Wx,BKN,NO,0.1,1.9,0.1,103.0,5.0,SW,1.4,5.7,1.0
334,2016-02-29 06:00:00,Mt Roberts Tram Wx,BKN,NO,-0.1,1.8,0.0,126.0,3.0,SSE,1.0,3.0,1.0
335,2016-02-29 06:00:00,Snowslide Creek Wx,OVC,NO,2.7,4.8,2.7,0.0,0.0,ENE,0.3,8.1,1.0
336,2016-02-29 06:00:00,Snettisham Dorm Wx,X,NO,1.0,4.1,1.0,,0.0,NNE,1.0,3.5,1.0
337,2016-03-01 06:00:00,Speel Arm Balcony Wx,FEW,NO,-1.8,2.5,-1.8,106.0,0.0,NNW,1.1,4.3,1.0
338,2016-03-01 06:00:00,Mt Roberts Tram Wx,FEW,NO,-0.7,2.3,-0.7,125.0,0.0,ENE,3.0,4.0,1.0
339,2016-03-01 06:00:00,Snowslide Creek Wx,X,NO,-1.0,5.4,-1.0,0.0,0.0,W,1.0,9.2,1.0
340,2016-03-01 06:00:00,Snettisham Dorm Wx,FEW,NO,-1.3,6.2,-1.3,,,NNE,1.3,5.3,1.0
341,2016-03-02 06:00:00,Speel Arm Balcony Wx,CLR,NO,-2.2,2.2,0.4,105.0,0.0,N,5.0,9.3,1.0
342,2016-03-02 06:00:00,Mt Roberts Tram Wx,CLR,NO,-0.7,2.6,0.7,125.0,0.0,NE,16.0,20.0,1.0
343,2016-03-02 06:00:00,Snowslide Creek Wx,CLR,NO,-1.2,7.8,5.9,0.0,0.0,ENE,7.2,13.9,1.0
344,2016-03-02 06:00:00,Snettisham Dorm Wx,CLR,NO,-1.6,5.6,0.5,,0.0,NNE,6.1,10.8,1.0
345,2016-03-03 06:00:00,Speel Arm Balcony Wx,OVC,NO,0.0,2.4,0.0,98.0,0.0,N,5.2,9.1,1.0
346,2016-03-03 06:00:00,Mt Roberts Tram Wx,OVC,NO,-0.5,1.7,-0.5,124.0,0.0,NE,13.0,25.0,1.0
347,2016-03-03 06:00:00,Snowslide Creek Wx,OVC,NO,3.7,8.1,5.0,0.0,0.0,N,5.5,16.9,1.0
348,2016-03-03 06:00:00,Snettisham Dorm Wx,OVC,NO,-0.5,7.6,0.6,,0.0,NE,5.7,10.8,1.0
349,2016-01-31 06:00:00,Speel Arm Balcony Wx,SCT,NO,-1.5,0.4,-0.7,94.0,0.0,NW,1.4,2.9,1.0
350,2016-01-31 06:00:00,Mt Roberts Tram Wx,SCT,NO,-1.6,-0.1,-1.0,126.0,0.0,NE,7.0,10.0,1.0
351,2016-01-31 06:00:00,Snowslide Creek Wx,SCT,NO,0.1,3.7,0.4,0.0,0.0,NW,1.7,4.2,1.0
352,2016-03-04 06:00:00,Speel Arm Balcony Wx,OVC,NO,-2.2,1.2,1.1,104.0,0.0,N,2.4,9.0,1.0
353,2016-03-04 06:00:00,Mt Roberts Tram Wx,OVC,NO,-2.0,0.2,0.2,124.0,0.0,ENE,14.0,20.0,1.0
354,2016-03-04 06:00:00,Snowslide Creek Wx,OVC,NO,0.5,5.7,5.5,0.0,0.0,NE,7.5,14.2,1.0
355,2016-03-04 06:00:00,Snettisham Dorm Wx,OVC,NO,-0.5,4.3,1.0,0.0,0.0,N,5.1,10.0,1.0
356,2016-03-05 06:00:00,Speel Arm Balcony Wx,BKN,NO,-0.4,3.3,-0.1,106.0,5.0,NW,0.5,7.1,1.0
357,2016-03-05 06:00:00,Mt Roberts Tram Wx,OVC,NO,-0.4,2.5,-0.4,126.0,2.0,E,1.0,5.0,1.0
358,2016-03-05 06:00:00,Snowslide Creek Wx,OVC,RA,2.3,7.6,2.4,0.0,0.0,N,0.0,13.0,1.0
359,2016-03-05 06:00:00,Snettisham Dorm Wx,BKN,NO,0.1,7.2,0.2,0.0,0.0,NNW,0.9,8.1,1.0
360,2016-03-06 06:00:00,Speel Arm Balcony Wx,FEW,NO,-0.4,3.0,2.1,106.0,0.0,NNE,5.2,9.1,1.0
361,2016-03-06 06:00:00,Mt Roberts Tram Wx,CLR,NO,-0.4,2.6,1.9,125.0,0.0,NE,10.0,20.0,1.0
362,2016-03-06 06:00:00,Snowslide Creek Wx,CLR,NO,1.9,8.1,6.0,0.0,0.0,NE,0.8,11.1,1.0
363,2016-03-06 06:00:00,Snettisham Dorm Wx,FEW,NO,0.2,5.4,1.2,,0.0,NNE,6.3,10.5,1.0
364,2016-03-07 06:00:00,Speel Arm Balcony Wx,SCT,NO,-0.9,4.0,-0.9,103.0,0.0,N,2.8,10.7,1.0
365,2016-03-07 06:00:00,Mt Roberts Tram Wx,SCT,NO,0.5,2.4,1.2,125.0,0.0,ESE,7.0,11.0,1.0
366,2016-03-07 06:00:00,Snowslide Creek Wx,SCT,NO,4.1,7.6,7.6,0.0,0.0,NNE,4.2,16.6,1.0
367,2016-03-07 06:00:00,Snettisham Dorm Wx,SCT,NO,-0.5,8.9,-0.5,,0.0,NNE,3.4,11.9,1.0
368,2016-03-08 06:00:00,Speel Arm Balcony Wx,OVC,RS,-1.8,1.5,1.0,107.0,8.0,WNW,0.5,7.0,1.0
369,2016-03-08 06:00:00,Mt Roberts Tram Wx,OVC,SN,-1.6,2.4,-0.2,133.0,8.0,S,5.0,7.0,1.0
370,2016-03-08 06:00:00,Snowslide Creek Wx,OVC,RA,1.0,8.2,2.0,0.0,0.0,N,0.0,6.4,1.0
371,2016-03-08 06:00:00,Snettisham Dorm Wx,OVC,RS,-0.6,6.7,0.2,,,SSE,0.2,8.9,1.0
372,2016-03-09 06:00:00,Speel Arm Balcony Wx,OVC,RA,0.3,2.4,2.0,107.0,2.0,NNW,1.0,4.1,1.0
373,2016-03-09 06:00:00,Mt Roberts Tram Wx,OVC,NO,-0.6,2.2,1.1,133.0,0.0,E,6.0,12.0,1.0
374,2016-03-09 06:00:00,Snowslide Creek Wx,OVC,NO,1.8,6.8,2.1,0.0,0.0,NNE,0.6,5.5,1.0
375,2016-03-09 06:00:00,Snettisham Dorm Wx,OVC,NO,-0.5,3.8,-0.3,,0.0,WSW,1.1,6.5,1.0
376,2016-03-10 06:00:00,Speel Arm Balcony Wx,CLR,NO,0.2,2.3,0.4,106.0,0.0,N,3.0,7.3,1.0
377,2016-03-10 06:00:00,Mt Roberts Tram Wx,CLR,NO,-0.7,1.4,1.3,134.0,3.0,NE,10.0,15.0,1.0
378,2016-03-10 06:00:00,Snowslide Creek Wx,CLR,NO,0.6,5.3,3.7,0.0,0.0,ENE,4.2,9.2,1.0
379,2016-03-10 06:00:00,Snettisham Dorm Wx,CLR,NO,-1.5,3.9,-1.5,,1.0,ESE,0.9,5.7,1.0
380,2016-03-11 06:00:00,Speel Arm Balcony Wx,OVC,RS,-0.1,4.3,0.5,100.0,0.0,S,2.4,7.0,1.0
381,2016-03-11 06:00:00,Mt Roberts Tram Wx,OVC,RS,-0.1,4.6,0.2,132.0,2.0,SE,14.0,20.0,1.0
382,2016-03-11 06:00:00,Snowslide Creek Wx,OVC,RA,3.2,8.5,5.4,0.0,0.0,ESE,5.5,11.4,1.0
383,2016-03-11 06:00:00,Snettisham Dorm Wx,OVC,RA,-2.0,7.5,1.3,,,WNW,0.3,6.8,1.0
384,2016-03-12 06:00:00,Speel Arm Balcony Wx,BKN,NO,0.5,5.3,2.8,107.0,0.0,N,4.0,7.2,1.0
385,2016-03-12 06:00:00,Mt Roberts Tram Wx,FEW,NO,0.2,4.1,2.6,131.0,0.0,NE,13.0,16.0,1.0
386,2016-03-12 06:00:00,Snowslide Creek Wx,FEW,NO,2.0,10.6,8.0,0.0,0.0,N,0.0,11.9,1.0
387,2016-03-12 06:00:00,Snettisham Dorm Wx,BKN,NO,-1.8,7.8,-1.1,,0.0,S,1.1,7.2,1.0
388,2016-03-13 06:00:00,Speel Arm Balcony Wx,FEW,NO,1.2,4.8,1.7,109.0,0.0,N,1.5,8.1,1.0
389,2016-03-13 06:00:00,Mt Roberts Tram Wx,FEW,NO,1.1,3.5,1.1,131.0,0.0,SW,1.0,6.0,1.0
390,2016-03-13 06:00:00,Snowslide Creek Wx,FEW,NO,1.0,9.2,1.1,0.0,0.0,NNW,0.3,13.0,1.0
391,2016-03-13 06:00:00,Snettisham Dorm Wx,FEW,NO,-1.8,10.2,-0.5,,,NE,1.0,10.7,1.0
392,2016-03-14 06:00:00,Speel Arm Balcony Wx,FEW,NO,0.3,4.3,1.1,108.0,0.0,NNW,1.9,5.1,1.0
393,2016-03-14 06:00:00,Mt Roberts Tram Wx,FEW,NO,0.3,3.8,1.6,130.0,0.0,NE,3.0,4.0,1.0
